TEAM,DATE,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
PHX,10/18/2017,PHX vs. POR,L,241,76,28,89,31.5,7,27,25.9,13,18,72.2,10,23,33,10,9,8,16,22,-48
POR,04/11/2018,POR vs. UTA,W,240,102,41,89,46.1,9,24,37.5,11,16,68.8,7,39,46,19,9,9,10,22,9
POR,04/09/2018,POR @ DEN,L,240,82,31,94,33,7,33,21.2,13,18,72.2,18,39,57,10,8,2,17,28,-6
POR,04/07/2018,POR @ SAS,L,241,105,42,88,47.7,11,28,39.3,10,11,90.9,11,29,40,18,4,5,13,17,-11
POR,04/05/2018,POR @ HOU,L,241,94,39,85,45.9,7,22,31.8,9,14,64.3,12,35,47,16,10,2,18,20,-2
POR,04/03/2018,POR @ DAL,L,239,109,39,87,44.8,10,40,25,21,24,87.5,5,41,46,28,6,2,13,20,-6
POR,04/01/2018,POR vs. MEM,W,240,113,39,84,46.4,12,38,31.6,23,25,92,8,35,43,28,9,2,13,15,15
POR,03/30/2018,POR vs. LAC,W,239,105,41,95,43.2,8,30,26.7,15,16,93.8,13,37,50,30,9,10,10,25,9
POR,03/28/2018,POR @ MEM,L,240,103,38,79,48.1,8,30,26.7,19,30,63.3,8,30,38,15,7,8,12,20,-5
POR,03/27/2018,POR @ NOP,W,240,107,44,105,41.9,10,32,31.3,9,10,90,17,30,47,20,11,7,10,17,4
POR,03/25/2018,POR @ OKC,W,239,108,42,90,46.7,9,34,26.5,15,19,78.9,18,31,49,20,8,7,13,19,3
POR,03/23/2018,POR vs. BOS,L,242,100,40,91,44,8,33,24.2,12,15,80,11,32,43,16,8,5,8,20,-5
POR,03/20/2018,POR vs. HOU,L,240,111,40,81,49.4,11,28,39.3,20,27,74.1,10,34,44,20,6,7,8,18,-4
POR,03/18/2018,POR @ LAC,W,238,122,46,92,50,14,29,48.3,16,20,80,8,39,47,24,7,6,13,22,13
POR,03/17/2018,POR vs. DET,W,241,100,38,87,43.7,8,31,25.8,16,18,88.9,9,40,49,23,8,8,11,17,13
POR,03/15/2018,POR vs. CLE,W,241,113,43,96,44.8,12,35,34.3,15,19,78.9,13,37,50,26,4,3,7,15,8
POR,03/12/2018,POR vs. MIA,W,239,115,38,83,45.8,14,36,38.9,25,30,83.3,9,41,50,23,5,6,12,15,16
POR,03/09/2018,POR vs. GSW,W,240,125,44,89,49.4,16,39,41,21,27,77.8,14,32,46,21,4,2,11,17,17
POR,03/06/2018,POR vs. NYK,W,240,111,35,81,43.2,20,33,60.6,21,24,87.5,15,36,51,22,4,4,19,15,24
POR,03/05/2018,POR @ LAL,W,240,108,35,83,42.2,10,23,43.5,28,38,73.7,7,43,50,19,6,5,14,25,5
POR,03/03/2018,POR vs. OKC,W,240,108,39,88,44.3,11,33,33.3,19,23,82.6,14,33,47,20,6,8,15,21,8
POR,03/01/2018,POR vs. MIN,W,241,108,36,92,39.1,9,30,30,27,35,77.1,12,36,48,17,9,6,8,18,9
POR,02/27/2018,POR vs. SAC,W,241,116,44,84,52.4,15,34,44.1,13,17,76.5,10,37,47,27,10,2,17,15,17
POR,02/24/2018,POR @ PHX,W,241,106,39,99,39.4,6,30,20,22,30,73.3,12,36,48,15,6,7,6,19,2
POR,02/23/2018,POR @ UTA,W,241,100,39,87,44.8,9,24,37.5,13,14,92.9,6,35,41,14,11,5,12,20,19
POR,02/14/2018,POR vs. GSW,W,240,123,45,93,48.4,12,33,36.4,21,24,87.5,13,36,49,20,9,0,13,18,6
POR,02/11/2018,POR vs. UTA,L,241,96,33,81,40.7,9,25,36,21,25,84,6,31,37,16,7,4,13,22,-19
POR,02/09/2018,POR @ SAC,W,238,118,43,88,48.9,15,35,42.9,17,18,94.4,9,36,45,18,10,4,11,21,18
POR,02/08/2018,POR vs. CHA,W,266,109,41,90,45.6,9,31,29,18,22,81.8,9,48,57,18,7,7,17,19,6
POR,02/05/2018,POR @ DET,L,239,91,37,94,39.4,10,33,30.3,7,8,87.5,13,32,45,18,9,5,13,14,-20
POR,02/04/2018,POR @ BOS,L,240,96,36,91,39.6,13,31,41.9,11,14,78.6,10,36,46,21,4,9,8,17,-1
POR,02/02/2018,POR @ TOR,L,239,105,37,73,50.7,7,21,33.3,24,33,72.7,4,32,36,20,4,2,10,15,-25
POR,01/31/2018,POR vs. CHI,W,240,124,46,82,56.1,15,32,46.9,17,20,85,5,43,48,21,3,6,17,19,16
POR,01/30/2018,POR @ LAC,W,241,104,36,98,36.7,13,30,43.3,19,22,86.4,18,41,59,21,12,6,12,21,8
POR,01/26/2018,POR @ DAL,W,240,107,39,79,49.4,10,30,33.3,19,23,82.6,10,44,54,20,4,6,14,17,14
POR,01/24/2018,POR vs. MIN,W,241,123,45,82,54.9,17,31,54.8,16,21,76.2,6,31,37,24,4,1,10,16,9
POR,01/22/2018,POR @ DEN,L,240,101,36,85,42.4,8,25,32,21,26,80.8,11,33,44,19,11,6,11,22,-3
POR,01/20/2018,POR vs. DAL,W,240,117,45,86,52.3,18,36,50,9,10,90,9,31,40,19,3,3,14,23,9
POR,01/18/2018,POR vs. IND,W,240,100,37,94,39.4,10,32,31.3,16,16,100,14,43,57,17,6,7,11,11,14
POR,01/16/2018,POR vs. PHX,W,239,118,46,91,50.5,17,35,48.6,9,10,90,9,34,43,21,7,6,9,16,7
POR,01/14/2018,POR @ MIN,L,241,103,39,79,49.4,11,25,44,14,17,82.4,8,30,38,19,6,3,17,27,-17
POR,01/12/2018,POR @ NOP,L,242,113,45,101,44.6,12,42,28.6,11,14,78.6,14,25,39,24,13,6,11,22,-6
POR,01/10/2018,POR @ HOU,L,241,112,40,83,48.2,9,26,34.6,23,32,71.9,6,34,40,21,5,6,12,26,-9
POR,01/09/2018,POR @ OKC,W,240,117,43,81,53.1,10,23,43.5,21,26,80.8,8,34,42,19,10,2,15,20,11
POR,01/07/2018,POR vs. SAS,W,240,111,48,92,52.2,8,23,34.8,7,10,70,9,29,38,19,7,5,9,24,1
POR,01/05/2018,POR vs. ATL,W,240,110,43,80,53.8,13,30,43.3,11,14,78.6,6,38,44,30,11,5,15,20,21
POR,01/02/2018,POR @ CLE,L,241,110,42,90,46.7,13,32,40.6,13,19,68.4,13,30,43,25,5,5,15,29,-17
POR,01/01/2018,POR @ CHI,W,266,124,47,108,43.5,14,33,42.4,16,18,88.9,12,38,50,25,7,5,8,16,4
POR,12/30/2017,POR @ ATL,L,241,89,36,85,42.4,7,25,28,10,13,76.9,15,31,46,19,9,8,20,18,-15
POR,12/28/2017,POR vs. PHI,W,240,114,35,75,46.7,8,24,33.3,36,47,76.6,8,39,47,15,7,3,15,18,4
POR,12/23/2017,POR @ LAL,W,241,95,39,95,41.1,10,25,40,7,14,50,9,38,47,19,7,8,11,15,3
POR,12/22/2017,POR vs. DEN,L,241,85,35,83,42.2,6,22,27.3,9,16,56.3,10,24,34,15,6,4,9,19,-17
POR,12/20/2017,POR vs. SAS,L,238,91,38,96,39.6,6,25,24,9,14,64.3,12,25,37,18,13,2,8,14,-2
POR,12/18/2017,POR @ MIN,L,240,107,46,84,54.8,10,24,41.7,5,5,100,7,33,40,26,6,8,17,19,-1
POR,12/16/2017,POR @ CHA,W,240,93,37,79,46.8,10,24,41.7,9,18,50,5,42,47,19,2,3,20,21,2
POR,12/15/2017,POR @ ORL,W,241,95,37,86,43,8,18,44.4,13,15,86.7,6,39,45,18,7,9,14,20,7
POR,12/13/2017,POR @ MIA,W,237,102,36,72,50,10,28,35.7,20,23,87,5,28,33,14,7,2,11,21,7
POR,12/11/2017,POR @ GSW,L,238,104,37,88,42,7,28,25,23,25,92,12,27,39,14,11,2,9,18,-7
POR,12/09/2017,POR vs. HOU,L,242,117,45,88,51.1,18,41,43.9,9,12,75,7,26,33,19,4,5,15,28,-7
POR,12/05/2017,POR vs. WAS,L,241,92,32,78,41,12,27,44.4,16,21,76.2,7,34,41,18,2,5,18,20,-14
POR,12/02/2017,POR vs. NOP,L,239,116,47,105,44.8,11,35,31.4,11,11,100,9,35,44,20,6,3,4,17,-7
POR,11/30/2017,POR vs. MIL,L,241,91,35,83,42.2,6,23,26.1,15,17,88.2,10,40,50,17,5,3,19,14,-12
POR,11/27/2017,POR @ NYK,W,240,103,37,83,44.6,7,21,33.3,22,26,84.6,5,40,45,18,10,3,9,22,12
POR,11/25/2017,POR @ WAS,W,240,108,41,80,51.3,9,24,37.5,17,22,77.3,6,35,41,18,3,6,16,16,3
POR,11/24/2017,POR @ BKN,W,239,127,48,96,50,6,15,40,25,35,71.4,12,33,45,24,5,13,7,16,2
POR,11/22/2017,POR @ PHI,L,238,81,30,89,33.7,7,26,26.9,14,24,58.3,11,37,48,14,8,6,17,17,-20
POR,11/20/2017,POR @ MEM,W,240,100,33,83,39.8,6,15,40,28,32,87.5,15,45,60,11,1,9,15,23,8
POR,11/18/2017,POR vs. SAC,W,242,102,38,70,54.3,10,21,47.6,16,21,76.2,5,39,44,19,6,8,17,22,10
POR,11/17/2017,POR @ SAC,L,241,82,30,81,37,7,25,28,15,16,93.8,11,33,44,13,8,1,17,20,-4
POR,11/15/2017,POR vs. ORL,W,240,99,38,87,43.7,14,27,51.9,9,13,69.2,10,31,41,21,7,2,12,10,5
POR,11/13/2017,POR vs. DEN,W,240,99,38,73,52.1,7,21,33.3,16,18,88.9,8,35,43,22,12,5,21,18,17
POR,11/10/2017,POR vs. BKN,L,242,97,40,95,42.1,8,23,34.8,9,11,81.8,12,39,51,17,4,4,10,17,-4
POR,11/07/2017,POR vs. MEM,L,239,97,36,81,44.4,6,19,31.6,19,20,95,10,32,42,11,9,1,16,18,-1
POR,11/05/2017,POR vs. OKC,W,241,103,37,74,50,7,20,35,22,28,78.6,7,37,44,20,6,7,21,20,4
POR,11/02/2017,POR vs. LAL,W,240,113,40,86,46.5,9,22,40.9,24,27,88.9,10,31,41,22,7,4,12,21,3
POR,11/01/2017,POR @ UTA,L,266,103,37,93,39.8,9,34,26.5,20,27,74.1,11,42,53,17,8,8,17,25,-9
POR,10/30/2017,POR vs. TOR,L,240,85,31,80,38.8,8,26,30.8,15,19,78.9,6,32,38,13,5,7,13,15,-14
POR,10/28/2017,POR vs. PHX,W,240,114,40,91,44,11,26,42.3,23,28,82.1,12,41,53,27,8,7,14,26,7
POR,10/26/2017,POR vs. LAC,L,241,103,35,89,39.3,14,31,45.2,19,22,86.4,16,28,44,19,5,4,9,26,-1
POR,10/24/2017,POR vs. NOP,W,240,103,33,88,37.5,10,29,34.5,27,33,81.8,18,45,63,17,7,7,18,22,10
POR,10/21/2017,POR @ MIL,L,240,110,34,81,42,11,28,39.3,31,35,88.6,13,29,42,18,10,6,16,22,2
POR,10/20/2017,POR @ IND,W,240,114,46,95,48.4,9,19,47.4,13,17,76.5,11,40,51,19,5,6,9,26,18
POR,10/18/2017,POR @ PHX,W,242,124,44,90,48.9,14,24,58.3,22,28,78.6,15,42,57,22,8,7,16,20,48
SAC,04/11/2018,SAC vs. HOU,W,240,96,38,80,47.5,7,26,26.9,13,20,65,6,42,48,22,6,3,11,14,13
SAC,04/09/2018,SAC @ SAS,L,240,85,33,81,40.7,8,18,44.4,11,17,64.7,12,33,45,16,4,2,12,24,-13
SAC,04/06/2018,SAC @ MEM,W,241,94,40,85,47.1,6,24,25,8,12,66.7,10,32,42,23,8,5,15,21,1
SAC,04/03/2018,SAC @ PHX,L,241,94,33,89,37.1,11,27,40.7,17,23,73.9,10,30,40,20,5,5,10,24,-3
SAC,04/01/2018,SAC @ LAL,W,240,84,35,92,38,7,24,29.2,7,14,50,13,34,47,17,9,5,10,20,1
SAC,03/31/2018,SAC vs. GSW,L,239,96,36,87,41.4,8,28,28.6,16,19,84.2,11,36,47,27,5,6,15,23,-16
SAC,03/29/2018,SAC vs. IND,L,241,103,42,78,53.8,13,31,41.9,6,9,66.7,6,26,32,27,3,2,18,24,-3
SAC,03/27/2018,SAC vs. DAL,L,239,97,38,93,40.9,6,23,26.1,15,19,78.9,10,35,45,25,6,6,10,22,-6
SAC,03/25/2018,SAC vs. BOS,L,241,93,38,82,46.3,7,26,26.9,10,10,100,7,27,34,18,7,1,14,16,-11
SAC,03/22/2018,SAC vs. ATL,W,240,105,43,93,46.2,10,21,47.6,9,9,100,12,39,51,28,8,9,13,18,15
SAC,03/19/2018,SAC vs. DET,L,240,90,40,88,45.5,6,23,26.1,4,9,44.4,8,31,39,23,7,3,13,21,-16
SAC,03/17/2018,SAC @ UTA,L,240,97,37,86,43,14,21,66.7,9,14,64.3,3,30,33,23,11,5,13,30,-6
SAC,03/16/2018,SAC @ GSW,W,240,98,36,83,43.4,14,31,45.2,12,17,70.6,11,36,47,25,7,4,13,16,5
SAC,03/14/2018,SAC vs. MIA,W,264,123,48,94,51.1,8,24,33.3,19,25,76,8,35,43,23,6,7,11,21,4
SAC,03/12/2018,SAC @ OKC,L,239,101,38,93,40.9,12,33,36.4,13,16,81.3,13,36,49,21,8,6,11,22,-5
SAC,03/11/2018,SAC @ DEN,L,240,104,39,91,42.9,6,31,19.4,20,26,76.9,7,31,38,25,3,1,3,21,-26
SAC,03/09/2018,SAC vs. ORL,W,241,94,36,83,43.4,9,25,36,13,15,86.7,13,37,50,24,7,3,16,21,6
SAC,03/07/2018,SAC vs. NOP,L,239,101,39,93,41.9,9,28,32.1,14,17,82.4,14,25,39,20,4,5,9,16,-13
SAC,03/04/2018,SAC vs. NYK,W,240,102,39,86,45.3,13,30,43.3,11,11,100,7,31,38,21,5,5,11,18,3
SAC,03/03/2018,SAC vs. UTA,L,241,91,34,89,38.2,9,30,30,14,17,82.4,11,37,48,15,7,7,13,24,-7
SAC,03/01/2018,SAC vs. BKN,W,265,116,50,97,51.5,6,14,42.9,10,12,83.3,11,33,44,23,15,6,15,13,5
SAC,02/27/2018,SAC @ POR,L,240,99,39,88,44.3,7,22,31.8,14,15,93.3,6,30,36,20,14,4,12,12,-17
SAC,02/26/2018,SAC vs. MIN,L,242,100,40,84,47.6,8,22,36.4,12,13,92.3,8,23,31,22,5,3,14,23,-18
SAC,02/24/2018,SAC vs. LAL,L,239,108,42,94,44.7,13,25,52,11,17,64.7,17,31,48,28,5,5,11,21,-5
SAC,02/22/2018,SAC vs. OKC,L,240,107,42,91,46.2,12,27,44.4,11,15,73.3,10,34,44,23,6,4,9,20,-6
SAC,02/14/2018,SAC @ HOU,L,238,91,38,87,43.7,10,32,31.3,5,8,62.5,9,39,48,26,8,5,17,20,-9
SAC,02/13/2018,SAC @ DAL,W,240,114,47,87,54,12,29,41.4,8,12,66.7,5,33,38,30,6,4,9,19,5
SAC,02/11/2018,SAC @ MIN,L,241,106,42,88,47.7,10,25,40,12,17,70.6,15,28,43,17,12,2,18,23,-5
SAC,02/09/2018,SAC vs. POR,L,241,100,38,90,42.2,9,23,39.1,15,21,71.4,12,31,43,25,5,3,12,19,-18
SAC,02/05/2018,SAC vs. CHI,W,242,104,37,84,44,11,32,34.4,19,25,76,9,36,45,22,5,5,11,17,6
SAC,02/03/2018,SAC vs. DAL,L,241,99,43,82,52.4,8,27,29.6,5,6,83.3,7,25,32,23,11,3,16,21,-7
SAC,02/02/2018,SAC vs. GSW,L,241,104,42,95,44.2,10,25,40,10,15,66.7,6,27,33,22,16,3,10,14,-15
SAC,01/30/2018,SAC @ NOP,W,240,114,46,97,47.4,10,26,38.5,12,14,85.7,14,35,49,22,7,1,14,21,11
SAC,01/28/2018,SAC @ SAS,L,240,98,35,82,42.7,18,34,52.9,10,11,90.9,6,28,34,21,5,3,9,20,-15
SAC,01/25/2018,SAC @ MIA,W,241,89,38,81,46.9,5,12,41.7,8,14,57.1,5,33,38,17,3,6,13,21,1
SAC,01/23/2018,SAC @ ORL,W,240,105,43,87,49.4,8,26,30.8,11,13,84.6,11,33,44,24,9,11,14,15,6
SAC,01/22/2018,SAC @ CHA,L,241,107,43,97,44.3,10,22,45.5,11,15,73.3,10,32,42,27,8,3,7,22,-5
SAC,01/19/2018,SAC @ MEM,L,240,88,32,80,40,11,27,40.7,13,18,72.2,11,33,44,18,10,3,21,20,-18
SAC,01/17/2018,SAC vs. UTA,L,241,105,38,72,52.8,13,21,61.9,16,20,80,8,28,36,19,9,4,19,21,-15
SAC,01/15/2018,SAC @ OKC,L,239,88,33,84,39.3,7,30,23.3,15,25,60,6,31,37,22,13,0,13,28,-7
SAC,01/13/2018,SAC @ LAC,L,238,105,43,85,50.6,6,17,35.3,13,22,59.1,10,27,37,26,12,4,16,24,-21
SAC,01/11/2018,SAC vs. LAC,L,240,115,42,85,49.4,8,26,30.8,23,28,82.1,10,34,44,23,9,3,15,25,-6
SAC,01/09/2018,SAC @ LAL,L,239,86,30,87,34.5,8,21,38.1,18,27,66.7,10,33,43,15,15,4,16,19,-8
SAC,01/08/2018,SAC vs. SAS,L,240,100,40,82,48.8,8,23,34.8,12,16,75,8,37,45,19,6,1,18,14,-7
SAC,01/06/2018,SAC vs. DEN,W,239,106,42,94,44.7,9,25,36,13,17,76.5,10,29,39,21,16,4,9,22,8
SAC,01/02/2018,SAC vs. CHA,L,240,111,45,87,51.7,7,17,41.2,14,18,77.8,16,31,47,22,1,2,15,19,-20
SAC,12/31/2017,SAC vs. MEM,L,241,96,37,86,43,9,24,37.5,13,25,52,12,30,42,20,6,2,16,21,-18
SAC,12/29/2017,SAC vs. PHX,L,241,101,37,80,46.3,8,23,34.8,19,23,82.6,8,29,37,23,6,2,9,23,-10
SAC,12/27/2017,SAC vs. CLE,W,242,109,41,79,51.9,12,30,40,15,18,83.3,7,33,40,25,8,6,11,19,14
SAC,12/26/2017,SAC @ LAC,L,240,95,40,96,41.7,7,22,31.8,8,12,66.7,10,27,37,25,11,7,9,19,-27
SAC,12/23/2017,SAC vs. SAS,L,240,99,40,86,46.5,12,22,54.5,7,11,63.6,9,33,42,21,2,2,10,17,-9
SAC,12/20/2017,SAC @ BKN,W,238,104,40,82,48.8,7,19,36.8,17,20,85,13,35,48,14,4,4,12,19,5
SAC,12/19/2017,SAC @ PHI,W,239,101,41,91,45.1,7,27,25.9,12,23,52.2,9,30,39,21,11,6,12,20,6
SAC,12/17/2017,SAC @ TOR,L,240,93,38,81,46.9,11,26,42.3,6,8,75,6,26,32,25,9,9,15,19,-15
SAC,12/14/2017,SAC @ MIN,L,242,96,36,87,41.4,14,33,42.4,10,12,83.3,15,27,42,24,4,2,14,21,-23
SAC,12/12/2017,SAC vs. PHX,W,240,99,38,89,42.7,7,22,31.8,16,22,72.7,11,34,45,21,9,3,9,18,7
SAC,12/10/2017,SAC vs. TOR,L,239,87,35,73,47.9,10,23,43.5,7,14,50,7,35,42,15,7,6,21,17,-15
SAC,12/08/2017,SAC @ NOP,W,263,116,47,97,48.5,13,30,43.3,9,14,64.3,11,35,46,21,12,4,17,21,7
SAC,12/06/2017,SAC @ CLE,L,241,95,39,86,45.3,10,32,31.3,7,13,53.8,9,36,45,25,15,5,12,20,-6
SAC,12/02/2017,SAC @ MIL,L,240,104,37,77,48.1,11,24,45.8,19,21,90.5,6,27,33,20,7,1,15,28,-5
SAC,12/01/2017,SAC @ CHI,W,241,107,45,85,52.9,6,18,33.3,11,14,78.6,8,35,43,29,5,10,12,15,1
SAC,11/28/2017,SAC vs. MIL,L,239,87,31,77,40.3,5,17,29.4,20,29,69,9,31,40,15,5,2,16,21,-25
SAC,11/27/2017,SAC @ GSW,W,240,110,42,79,53.2,9,17,52.9,17,21,81,11,25,36,27,7,6,13,15,4
SAC,11/25/2017,SAC vs. LAC,L,241,95,38,83,45.8,11,21,52.4,8,9,88.9,8,29,37,19,9,8,18,17,-2
SAC,11/22/2017,SAC vs. LAL,W,239,113,47,85,55.3,10,21,47.6,9,14,64.3,10,34,44,26,9,4,17,20,11
SAC,11/20/2017,SAC vs. DEN,L,241,98,41,86,47.7,8,20,40,8,9,88.9,5,29,34,18,11,6,12,19,-16
SAC,11/18/2017,SAC @ POR,L,242,90,34,89,38.2,8,17,47.1,14,18,77.8,9,27,36,14,9,4,11,24,-12
SAC,11/17/2017,SAC vs. POR,W,240,86,36,85,42.4,4,14,28.6,10,15,66.7,12,31,43,20,11,5,13,22,4
SAC,11/15/2017,SAC @ ATL,L,242,80,31,88,35.2,6,28,21.4,12,20,60,11,18,29,18,12,2,12,19,-43
SAC,11/13/2017,SAC @ WAS,L,239,92,34,84,40.5,12,23,52.2,12,18,66.7,10,25,35,19,8,4,10,15,-18
SAC,11/11/2017,SAC @ NYK,L,241,91,30,80,37.5,7,22,31.8,24,30,80,11,31,42,19,6,4,13,18,-27
SAC,11/09/2017,SAC vs. PHI,W,240,109,40,93,43,12,27,44.4,17,28,60.7,8,37,45,29,6,5,9,19,-1
SAC,11/07/2017,SAC vs. OKC,W,241,94,37,79,46.8,9,24,37.5,11,12,91.7,5,42,47,21,6,5,23,24,8
SAC,11/04/2017,SAC @ DET,L,240,99,40,76,52.6,10,21,47.6,9,13,69.2,3,29,32,24,6,1,17,23,-9
SAC,11/01/2017,SAC @ BOS,L,239,86,35,81,43.2,6,20,30,10,12,83.3,7,19,26,24,10,5,15,18,-27
SAC,10/31/2017,SAC @ IND,L,239,83,37,88,42,2,14,14.3,7,14,50,9,36,45,15,8,5,14,18,-18
SAC,10/29/2017,SAC vs. WAS,L,240,83,32,82,39,6,22,27.3,13,16,81.3,11,32,43,13,8,2,17,20,-27
SAC,10/26/2017,SAC vs. NOP,L,239,106,38,81,46.9,7,20,35,23,25,92,5,29,34,25,7,5,12,17,-8
SAC,10/23/2017,SAC @ PHX,L,238,115,43,99,43.4,9,22,40.9,20,29,69,13,24,37,19,13,2,9,25,-2
SAC,10/21/2017,SAC @ DEN,L,241,79,31,85,36.5,8,22,36.4,9,13,69.2,12,27,39,15,6,3,13,21,-17
SAC,10/20/2017,SAC @ DAL,W,238,93,37,87,42.5,10,23,43.5,9,13,69.2,16,41,57,20,8,3,14,18,5
SAC,10/18/2017,SAC vs. HOU,L,242,100,42,88,47.7,8,23,34.8,8,10,80,9,33,42,19,5,4,17,20,-5
SAS,04/11/2018,SAS @ NOP,L,241,98,37,92,40.2,8,24,33.3,16,19,84.2,12,26,38,22,9,1,17,17,-24
SAS,04/09/2018,SAS vs. SAC,W,241,98,34,82,41.5,6,27,22.2,24,29,82.8,11,34,45,18,6,6,8,14,13
SAS,04/07/2018,SAS vs. POR,W,240,116,47,84,56,7,21,33.3,15,21,71.4,4,32,36,21,12,3,7,12,11
SAS,04/04/2018,SAS @ LAL,L,264,112,42,97,43.3,9,23,39.1,19,27,70.4,15,31,46,25,7,5,10,20,-10
SAS,04/03/2018,SAS @ LAC,L,240,110,39,88,44.3,8,24,33.3,24,28,85.7,10,29,39,24,13,10,12,29,-3
SAS,04/01/2018,SAS vs. HOU,W,240,100,40,81,49.4,6,17,35.3,14,21,66.7,8,40,48,19,8,8,8,19,17
SAS,03/29/2018,SAS vs. OKC,W,239,103,34,81,42,13,31,41.9,22,30,73.3,14,34,48,22,13,6,16,18,4
SAS,03/27/2018,SAS @ WAS,L,240,106,39,87,44.8,10,25,40,18,33,54.5,10,27,37,29,7,5,8,17,-10
SAS,03/25/2018,SAS @ MIL,L,239,103,41,92,44.6,4,17,23.5,17,21,81,20,33,53,16,4,2,12,17,-3
SAS,03/23/2018,SAS vs. UTA,W,266,124,47,92,51.1,7,17,41.2,23,27,85.2,11,38,49,21,9,7,13,25,5
SAS,03/21/2018,SAS vs. WAS,W,241,98,39,79,49.4,7,23,30.4,13,18,72.2,12,30,42,21,7,10,15,17,8
SAS,03/19/2018,SAS vs. GSW,W,240,89,33,82,40.2,8,23,34.8,15,21,71.4,11,37,48,21,6,5,14,20,14
SAS,03/17/2018,SAS vs. MIN,W,242,117,49,96,51,6,26,23.1,13,14,92.9,14,27,41,32,11,8,5,17,16
SAS,03/15/2018,SAS vs. NOP,W,239,98,37,99,37.4,7,26,26.9,17,19,89.5,15,37,52,16,10,11,10,14,5
SAS,03/13/2018,SAS vs. ORL,W,240,108,40,84,47.6,9,19,47.4,19,23,82.6,11,37,48,24,10,7,12,13,36
SAS,03/12/2018,SAS @ HOU,L,243,93,33,81,40.7,11,28,39.3,16,23,69.6,7,29,36,20,5,2,13,17,-16
SAS,03/10/2018,SAS @ OKC,L,241,94,40,86,46.5,10,20,50,4,7,57.1,6,37,43,26,6,3,14,22,-10
SAS,03/08/2018,SAS @ GSW,L,239,107,43,95,45.3,6,22,27.3,15,18,83.3,10,35,45,29,7,3,12,20,-3
SAS,03/05/2018,SAS vs. MEM,W,239,100,35,76,46.1,6,22,27.3,24,31,77.4,4,32,36,18,14,4,11,10,2
SAS,03/03/2018,SAS vs. LAL,L,241,112,44,98,44.9,7,30,23.3,17,20,85,12,38,50,28,10,5,16,19,-4
SAS,02/28/2018,SAS vs. NOP,L,241,116,48,99,48.5,9,26,34.6,11,14,78.6,13,34,47,23,7,9,11,15,-5
SAS,02/25/2018,SAS @ CLE,W,241,110,38,86,44.2,9,19,47.4,25,32,78.1,10,34,44,22,11,9,9,12,16
SAS,02/23/2018,SAS @ DEN,L,238,119,43,85,50.6,5,16,31.3,28,39,71.8,11,27,38,28,4,4,7,20,-3
SAS,02/13/2018,SAS @ DEN,L,240,109,44,82,53.7,6,22,27.3,15,22,68.2,10,32,42,24,6,7,18,22,-8
SAS,02/12/2018,SAS @ UTA,L,240,99,38,85,44.7,6,25,24,17,25,68,8,36,44,23,5,8,11,24,-2
SAS,02/10/2018,SAS @ GSW,L,239,105,43,94,45.7,5,27,18.5,14,19,73.7,11,23,34,30,8,5,10,13,-17
SAS,02/07/2018,SAS @ PHX,W,239,129,46,93,49.5,16,32,50,21,27,77.8,14,48,62,26,6,6,12,17,48
SAS,02/03/2018,SAS vs. UTA,L,241,111,44,91,48.4,10,26,38.5,13,18,72.2,11,25,36,25,9,5,12,27,-9
SAS,02/01/2018,SAS vs. HOU,L,240,91,35,83,42.2,6,24,25,15,17,88.2,9,37,46,21,7,5,16,12,-11
SAS,01/30/2018,SAS vs. DEN,W,241,106,46,92,50,9,24,37.5,5,5,100,13,30,43,33,4,9,16,15,2
SAS,01/28/2018,SAS vs. SAC,W,240,113,45,90,50,11,25,44,12,17,70.6,13,39,52,33,4,2,7,13,15
SAS,01/26/2018,SAS vs. PHI,L,240,78,30,75,40,3,24,12.5,15,18,83.3,5,31,36,20,6,5,9,14,-19
SAS,01/24/2018,SAS @ MEM,W,240,108,38,82,46.3,10,24,41.7,22,25,88,11,34,45,29,9,6,13,19,23
SAS,01/23/2018,SAS vs. CLE,W,242,114,47,94,50,8,28,28.6,12,16,75,13,32,45,23,11,4,9,19,12
SAS,01/21/2018,SAS vs. IND,L,240,86,35,82,42.7,9,34,26.5,7,12,58.3,10,36,46,24,8,10,20,14,-8
SAS,01/19/2018,SAS @ TOR,L,239,83,31,91,34.1,5,20,25,16,20,80,17,39,56,18,9,7,12,13,-3
SAS,01/17/2018,SAS @ BKN,W,241,100,34,82,41.5,9,19,47.4,23,31,74.2,7,35,42,24,8,4,9,20,5
SAS,01/15/2018,SAS @ ATL,L,238,99,37,87,42.5,8,22,36.4,17,20,85,8,29,37,24,12,5,9,13,-3
SAS,01/13/2018,SAS vs. DEN,W,238,112,41,79,51.9,14,27,51.9,16,18,88.9,6,37,43,23,9,3,15,17,32
SAS,01/11/2018,SAS @ LAL,L,241,81,31,76,40.8,8,20,40,11,15,73.3,7,38,45,21,6,5,20,15,-12
SAS,01/08/2018,SAS @ SAC,W,239,107,44,90,48.9,11,26,42.3,8,13,61.5,8,29,37,23,11,4,10,12,7
SAS,01/07/2018,SAS @ POR,L,241,110,40,81,49.4,11,23,47.8,19,26,73.1,10,32,42,26,4,5,14,16,-1
